owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
django/django,1305,15621,15621,Python,6243,73,815,false,32,7,7 to 10 followers,has followers,7,2550,0,no experience,0,0,0,0,First_Pull,True,false,Eagle Mountain  UT,1338646,60,programmerq,closed,Taking a stab at #16882. Clarify why you shouldn´t leave the init_command in,2012-05-11T22:59:53Z,52012,01/07/2012 11:26,,72746,Very Slow,timgraham,,closed,0c6f9bbe1067dc1a5540e560dd97eb0c7fc1c0d6,25128856f51cd795d176c3da7808913a45e2b964,,0,no comments,1,1 commit,0,,programmerq|timgraham,2,0,2,some lines,1,1 file,docs/ref,docs/ref/databases.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,31,7,7 to 10 followers,has followers,12,1866,1,little experience,0,1,100,0,First_Pull,True,false,Moscow  Russia,1341823,62,pzinovkin,closed,Bigint AutoField (fixes #56  #13774),2012-05-13T12:00:57Z,52012,16/07/2012 16:36,,92435,Very Slow,akaariai,,closed,e5bfacad2513bcedae7c1176e6dbaae2a191d545,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,1,1 commit,1,claudep,pzinovkin|akaariai,52,24,76,many lines,9,many files,django/db/backends|django/db/backends/mysql|django/db/backends/oracle|django/db/backends/postgresql_psycopg2|django/db/backends/sqlite3|django/db/backends/sqlite3|django/db/models/fields|django/db/models/fields|docs/ref/models,django/db/backends/__init__.py|django/db/backends/mysql/creation.py|django/db/backends/oracle/creation.py|django/db/backends/postgresql_psycopg2/creation.py|django/db/backends/sqlite3/base.py|django/db/backends/sqlite3/creation.py|django/db/models/fields/__init__.py|django/db/models/fields/related.py|docs/ref/models/fields.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,30,28,more than 10,has followers,55,2540,0,no experience,0,0,0,0,First_Pull,True,false,Montevideo  Uruguay,1342491,63,httpdss,closed,Fixed #17257 -- Comment that contradicts code in django.contrib.syndication.views,2012-05-13T20:00:08Z,52012,08/07/2012 08:36,,79956,Very Slow,aaugustin,,closed,6d1896c598d04def941abd4f9d07cc8be934b85e,bbb12581dbd91945857cb4731368671776d4d388,,0,no comments,1,1 commit,0,,httpdss|lqc|aaugustin,0,2,2,some lines,1,1 file,django/contrib/syndication,django/contrib/syndication/views.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,29,280,more than 10,has followers,207,1627,3,little experience,0,3,100,0,First_Pull,True,false,Madrid  Spain  Sofia  Bulgaria,1357028,65,niwinz,closed,Fixed #18306 -- Deferred models should automatically issue update_fields...,2012-05-15T17:26:33Z,52012,18/05/2012 13:26,,4080,Fast,akaariai,,closed,86889e06594ff37029001eb94b380e19aa418b59,085c03e08b29fafc92ef49c2a3717ec23cf1c500,,0,no comments,1,1 commit,5,akaariai,niwinz|charettes|akaariai,84,1,85,many lines,7,many files,django/db/models|django/db/models|django/db/models|docs/ref/models|docs/ref/models|tests/modeltests/update_only_fields|tests/modeltests/update_only_fields,django/db/models/base.py|django/db/models/options.py|django/db/models/query_utils.py|docs/ref/models/instances.txt|docs/ref/models/querysets.txt|tests/modeltests/update_only_fields/models.py|tests/modeltests/update_only_fields/tests.py,core,true,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,29,280,more than 10,has followers,207,1627,4,little experience,0,4,100,0,First_Pull,True,false,Madrid  Spain  Sofia  Bulgaria,1359099,66,niwinz,closed,Fixed #18254 -- Add support for `as <varname>` to the staticfiles {  sta...,2012-05-15T21:06:15Z,52012,07/07/2012 14:56,,75950,Very Slow,jezdez,,closed,e40aefb1ea607458b15e2716d8416f1802b739bc,a222d6e80029de772a291e18460d96dcfbd23570,,0,no comments,1,1 commit,0,,niwinz|jezdez,64,3,67,many lines,3,some files,django/templatetags|docs/ref/templates|tests/regressiontests/templates,django/templatetags/static.py|docs/ref/templates/builtins.txt|tests/regressiontests/templates/tests.py,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,28,21,more than 10,has followers,10,2582,0,no experience,0,0,0,0,First_Pull,True,false,,1362969,67,valhallasw,closed,[PATCH] issue #13844  Errors when using character fields for aggregation ,2012-05-16T10:39:58Z,52012,16/07/2012 16:24,,88184,Very Slow,akaariai,,closed,b0bdaf4b88b96d182d2a7b64a383000566c978b2,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,2,some commits,0,deniscostadsc,valhallasw|akaariai,14,10,24,many lines,2,some files,django/db/backends|tests/regressiontests/aggregation_regress,django/db/backends/__init__.py|tests/regressiontests/aggregation_regress/tests.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,11,more than 10,has followers,22,2497,0,no experience,0,0,0,0,First_Pull,True,false,Ukraine  Carpathians,1365386,68,BooBSD,closed,Fixing my e-mail duplicates in the AUTHORS.,2012-05-16T15:47:55Z,52012,18/05/2012 20:38,18/05/2012 20:38,3170,Fast,adrianholovaty,adrianholovaty,merged,e656ca9ab87efa040c694221ac9d6143f42c9887,aa757ac22de3e657df49086cf01a26f6c73b8dfb,,0,no comments,1,1 commit,1,,BooBSD|adrianholovaty,1,2,3,some lines,1,1 file,root,AUTHORS,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,29,122,more than 10,has followers,79,1762,0,no experience,0,0,0,0,First_Pull,True,false,,1365620,69,mitar,closed,Fixed error message in detail generic view.,2012-05-16T16:09:36Z,52012,25/07/2012 20:47,,101077,Very Slow,apollo13,,closed,bee09a24368fc9e17e1731aa0dfad2c9c2af7369,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,1,1 commit,1,,mitar|apollo13,1,1,2,some lines,1,1 file,django/views/generic,django/views/generic/detail.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,327,more than 10,has followers,135,2791,0,no experience,0,0,0,0,First_Pull,True,false,Austin  TX,1366961,70,tswicegood,closed,Make sure these functions don´t bleed into the global scope,2012-05-16T18:36:00Z,52012,18/05/2012 20:37,18/05/2012 20:37,3001,Fast,adrianholovaty,adrianholovaty,merged,f92c7c5df2f6f09e3c5d4112d950c60738dea7f8,aa757ac22de3e657df49086cf01a26f6c73b8dfb,,0,no comments,4,some commits,1,,tswicegood|adrianholovaty|jezdez,11,11,22,many lines,1,1 file,django/contrib/admin/static/admin/js,django/contrib/admin/static/admin/js/actions.js,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,30,2,1 to 3 followers,has followers,3,2440,0,no experience,0,0,0,0,First_Pull,True,false,Detroit,1369582,71,newmaniese,closed,Fix for #18135  Sleeping DB connections in MySQL,2012-05-16T23:22:52Z,52012,27/05/2012 19:15,,15592,Very Slow,akaariai,,closed,58b3b4da8da34c020b6366e530c6ae066c329f65,d04f72fb31bab43386e12963c1c6dec23ae16143,,0,no comments,1,1 commit,0,,newmaniese|akaariai,11,2,13,some lines,1,1 file,django/db/backends/mysql,django/db/backends/mysql/base.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,29,2,1 to 3 followers,has followers,3,2440,2,little experience,0,2,100,0,First_Pull,True,false,Detroit,1369603,73,newmaniese,closed,Stable/1.3.x - Backport for #18135 -- Sleeping Database Connections on Startup with MySQL,2012-05-16T23:26:12Z,52012,27/05/2012 19:15,,15589,Very Slow,akaariai,,closed,a0a751a4a99688fd762619dafe5af7c6b8fff1c4,e293d82c36133d722cf6b5e71c56d92853ceaf00,,0,no comments,1,1 commit,0,,newmaniese|akaariai,12,3,15,some lines,1,1 file,django/db/backends/mysql,django/db/backends/mysql/base.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,28,2,1 to 3 followers,has followers,3,2440,3,little experience,0,3,100,0,First_Pull,True,false,Detroit,1369607,74,newmaniese,closed,Stable/1.4.x - Backport for #18135 -- Sleeping Database Connections on Startup with MySQL,2012-05-16T23:26:48Z,52012,27/05/2012 19:14,,15587,Very Slow,akaariai,,closed,548e25ca0b1dc4e0cdc1d0f5e275715ec995ea5c,d3fa8d92ea1b5c2404d5f750bf7efd5461840bf7,,0,no comments,1,1 commit,0,,newmaniese|akaariai,12,3,15,some lines,1,1 file,django/db/backends/mysql,django/db/backends/mysql/base.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,28,66,more than 10,has followers,16,2759,2,little experience,0,2,100,0,First_Pull,True,false,Montréal  Québec,1376222,75,charettes,closed,Added a missing template tag load statement in the formtools emample wizard.,2012-05-17T20:11:38Z,52012,17/05/2012 23:10,,178,Very Fast,SmileyChris,,closed,2423938d514bf4623c9f77e2081b1de2b23f27ab,4774875896dec4098dba2981d562bd74e75c463f,,0,no comments,1,1 commit,0,,charettes|SmileyChris,1,0,1,1 line,1,1 file,docs/ref/contrib/formtools,docs/ref/contrib/formtools/form-wizard.txt,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,28,7,7 to 10 followers,has followers,4,2039,0,no experience,0,0,0,0,First_Pull,True,false,Ohio  USA,1377675,76,jcowgar,closed,FormWizard documentation didn´t load i18n,2012-05-17T22:57:51Z,52012,17/05/2012 23:07,17/05/2012 23:07,9,Very Fast,SmileyChris,SmileyChris,merged,c23d306df83d226b4f3b5b852ec9fb22be12c61e,4774875896dec4098dba2981d562bd74e75c463f,,0,no comments,1,1 commit,1,,jcowgar|SmileyChris,1,0,1,1 line,1,1 file,docs/ref/contrib/formtools,docs/ref/contrib/formtools/form-wizard.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,4,4 to 6 followers,has followers,29,2022,0,no experience,0,0,0,0,First_Pull,True,false,London,1377802,77,eamonnfaherty,closed,ticket 18337 - django.forms.BoundField should be injectable within django.forms.Form,2012-05-17T23:19:58Z,52012,13/10/2012 22:11,,214491,Very Slow,spookylukey,,closed,2933fadb47e86d361eba3137edfbdd6bfd1e3b00,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,1,1 commit,0,deniscostadsc,eamonnfaherty|spookylukey,3,2,5,some lines,1,1 file,django/forms,django/forms/forms.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,41,more than 10,has followers,9,1947,0,no experience,0,0,0,0,First_Pull,True,false,Pune   Jaipur,1379456,78,crodjer,closed,Improvements to contrib.sessions,2012-05-18T07:59:28Z,52012,07/10/2012 05:27,,204328,Very Slow,ptone,,closed,89b90a092757db3898523bcfc9e14233e2a6ad2c,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,7,many commits,2,crodjer,crodjer|ogier|ptone,127,17,144,many lines,7,many files,django/contrib/sessions/backends|django/contrib/sessions|docs/topics/http|django/contrib/sessions/backends|django/contrib/sessions/backends|django/core/management/commands|root,django/contrib/sessions/backends/base.py|django/contrib/sessions/tests.py|docs/topics/http/sessions.txt|django/contrib/sessions/backends/db.py|django/contrib/sessions/backends/file.py|django/core/management/commands/cleanup.py|AUTHORS,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,4,4 to 6 followers,has followers,0,1639,0,no experience,0,0,0,0,First_Pull,True,false,Greece,1380247,79,stratoukos,closed,remove mention of djangoproject.com from cbv topic,2012-05-18T10:28:32Z,52012,18/05/2012 20:35,18/05/2012 20:35,607,Very Fast,adrianholovaty,adrianholovaty,merged,5d80d30a237725109d3d822d99e82a34e36f1a22,7549de841c6e0d18822af047763f5e3211539be8,,0,no comments,1,1 commit,1,,stratoukos|adrianholovaty,0,3,3,some lines,1,1 file,docs/topics,docs/topics/class-based-views.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,21,more than 10,has followers,43,1913,0,no experience,0,0,0,0,First_Pull,True,false,San Francisco  CA,1385335,81,glenrobertson,closed,Fixed typo on GeoQuerySet.geohash method.,2012-05-18T21:56:59Z,52012,19/05/2012 03:19,19/05/2012 03:19,322,Very Fast,akaariai,akaariai,merged,9a7261f688a02d9751c863804ca0c7612e67f51c,04785d2697b05186362b8d430c06109cdb91c069,,0,no comments,1,1 commit,1,,glenrobertson|akaariai,1,1,2,some lines,1,1 file,docs/ref/contrib/gis,docs/ref/contrib/gis/geoquerysets.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,29,5,4 to 6 followers,has followers,5,2588,0,no experience,0,0,0,0,First_Pull,True,false,Cary  NC,1385690,82,manfre,closed,Fixed #18347 -- Wrapped raw identity inserts in tests.,2012-05-18T22:50:40Z,52012,08/06/2012 13:02,,29652,Very Slow,akaariai,,closed,06d8aee7edc1ff2862ad8c64d1097090df46fdfa,04785d2697b05186362b8d430c06109cdb91c069,,0,no comments,1,1 commit,3,claudep,manfre|akaariai,35,6,41,many lines,2,some files,django/db/backends|tests/regressiontests/transactions_regress,django/db/backends/__init__.py|tests/regressiontests/transactions_regress/tests.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,29,5,4 to 6 followers,has followers,2,1695,0,no experience,0,0,0,0,First_Pull,True,false,New York City,1388003,83,datajockey,closed,Fixed #18408 -- Flatpages tests expect example.com for site 1,2012-05-20T02:06:57Z,52012,31/05/2012 16:08,,16681,Very Slow,claudep,,closed,2cc80be2be4a444992956258bbda32e055114271,35e65855680be2c8a495ec926c7eaf992c79edc0,,0,no comments,1,1 commit,3,BooBSD,datajockey|claudep,30,9,39,many lines,7,many files,root|django/contrib/flatpages/fixtures|django/contrib/flatpages/tests|django/contrib/flatpages/tests|django/contrib/flatpages/tests|django/contrib/flatpages/tests|django/contrib/flatpages/tests,AUTHORS|django/contrib/flatpages/fixtures/example_site.json|django/contrib/flatpages/tests/csrf.py|django/contrib/flatpages/tests/forms.py|django/contrib/flatpages/tests/middleware.py|django/contrib/flatpages/tests/templatetags.py|django/contrib/flatpages/tests/views.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,41,more than 10,has followers,12,2717,0,no experience,0,0,0,0,First_Pull,True,false,Ljubljana  Slovenija,1388860,84,bmihelac,closed,failing test case and fix for 18356 test client context lost for nested views,2012-05-20T16:07:56Z,52012,01/02/2013 21:21,,370333,Very Slow,aaugustin,,closed,98190951680aa68485dca73b42f0cc53669e3763,f79013843d9e3ffced16eba34068fbff2cda2c0d,,0,no comments,3,some commits,7,aaugustin,bmihelac|apollo13|aaugustin,25,2,27,many lines,5,many files,root|django/test|tests/regressiontests/test_client_regress|tests/regressiontests/test_client_regress|tests/regressiontests/test_client_regress,AUTHORS|django/test/client.py|tests/regressiontests/test_client_regress/models.py|tests/regressiontests/test_client_regress/urls.py|tests/regressiontests/test_client_regress/views.py,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,28,6,4 to 6 followers,has followers,3,1615,0,no experience,0,0,0,0,First_Pull,True,false,Barcelona  Catalonia  Spain,1391347,85,rafaduran,closed,Docs correction and clarification.,2012-05-21T09:59:05Z,52012,25/05/2012 15:07,,6068,Medium,adrianholovaty,,closed,e68e7dded9049d314c943763db96aaf9b9b3ce5a,23b941845887e3b967d76cb115d3bc51e7310b71,,0,no comments,1,1 commit,1,aaugustin,rafaduran|adrianholovaty,4,4,8,some lines,1,1 file,docs/ref,docs/ref/class-based-views.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,27,97,more than 10,has followers,55,2457,0,no experience,0,0,0,0,First_Pull,True,false,San José  CA,1395895,87,davedash,closed,Language codes can include numbers  e.g. es-419 is Spanish for LatAm and...,2012-05-21T19:42:44Z,52012,18/10/2012 10:04,,215421,Very Slow,claudep,,closed,ddccb1e873ba70574b8c21a0a2eb72e01eb8545b,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,0,no comments,1,1 commit,0,,davedash|ramiro|dbrgn|DrMeers|claudep,1,1,2,some lines,1,1 file,django/utils/translation,django/utils/translation/trans_real.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,27,54,more than 10,has followers,132,2356,0,no experience,0,0,0,0,First_Pull,True,false,Paris  France,1400040,88,jpic,closed,Fixed inaccuracy in runserver outpout.,2012-05-22T09:33:28Z,52012,01/02/2013 21:27,,367853,Very Slow,aaugustin,,closed,cea25c6d3a27b4746daf26fac04dce99d498b7b8,f79013843d9e3ffced16eba34068fbff2cda2c0d,,0,no comments,2,some commits,2,timgraham,jpic|adrianholovaty|dbrgn|spookylukey|aaugustin,2,2,4,some lines,2,some files,docs/intro|django/core/management/commands,docs/intro/tutorial01.txt|django/core/management/commands/runserver.py,core,true,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,26,6,4 to 6 followers,has followers,3,1615,1,little experience,0,1,100,0,First_Pull,True,false,Barcelona  Catalonia  Spain,1430779,91,rafaduran,closed,Docs correction and clarification.,2012-05-25T16:12:41Z,52012,28/05/2012 18:09,,4436,Medium,ubernostrum,,closed,0f668037edb1acc1c4f9610394a78520feae9903,323b414441e13681c2a4117dc7043926f938f48a,,0,no comments,1,1 commit,2,aaugustin,rafaduran|ubernostrum,3,3,6,some lines,1,1 file,docs/ref,docs/ref/class-based-views.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,26,41,more than 10,has followers,9,1947,1,little experience,0,1,100,0,First_Pull,True,false,Pune   Jaipur,1441543,95,crodjer,closed,Csrf Enhancements,2012-05-28T19:50:23Z,52012,15/10/2012 11:07,,201076,Very Slow,spookylukey,,closed,e49531f94e1cf84e512a628f39782cd1a66b2e26,fb8ec2855bac1fd335a00ac5b550ae54aea3100f,,2,has comments,11,many commits,5,crodjer,crodjer|spookylukey,174,24,198,many lines,4,some files,django/middleware|tests/regressiontests/csrf_tests|django/utils|root,django/middleware/csrf.py|tests/regressiontests/csrf_tests/tests.py|django/utils/http.py|AUTHORS,core,false,false,some contributions
